phase_group,batter,start_date,match_id,innings,batting_team,bowling_team,ball,own_phase_ball_no,runs_off_bat,cum_runs,leave_one_out_league_sr,cum_runs_above_league_phase_rate,sr_points_above_league_phase,quartile
Powerplay,Ajinkya Rahane,2026-04-14,1529265,2,Kolkata Knight Riders,Chennai Super Kings,2.2,51,0,76,159.68,-5.44,-21.75,Q2
Powerplay,Ajinkya Rahane,2026-04-14,1529265,2,Kolkata Knight Riders,Chennai Super Kings,2.3,52,1,77,159.68,-6.03,-21.75,Q2
Powerplay,Ajinkya Rahane,2026-04-14,1529265,2,Kolkata Knight Riders,Chennai Super Kings,4.1,53,1,78,159.68,-6.63,-21.75,Q2
Powerplay,Ajinkya Rahane,2026-04-14,1529265,2,Kolkata Knight Riders,Chennai Super Kings,4.6,54,1,79,159.68,-7.23,-21.75,Q2
Powerplay,Ajinkya Rahane,2026-04-14,1529265,2,Kolkata Knight Riders,Chennai Super Kings,5.1,55,1,80,159.68,-7.82,-21.75,Q2
Powerplay,Ajinkya Rahane,2026-04-17,1529268,1,Kolkata Knight Riders,Gujarat Titans,0.4,56,0,80,159.68,-9.42,-21.75,Q2
Powerplay,Ajinkya Rahane,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,1.1,57,0,80,159.68,-11.02,-21.75,Q2
Powerplay,Ajinkya Rahane,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,1.2,58,0,80,159.68,-12.61,-21.75,Q2
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,1.4,1,0,0,160.27,-1.6,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,1.5,2,1,1,160.27,-2.21,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,1.7,3,0,1,160.27,-3.81,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,2.2,4,6,7,160.27,0.59,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,2.3,5,1,8,160.27,-0.01,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,2.6,6,6,14,160.27,4.38,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,3.2,7,1,15,160.27,3.78,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,3.4,8,4,19,160.27,6.18,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,3.5,9,1,20,160.27,5.58,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,4.2,10,0,20,160.27,3.97,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,4.3,11,4,24,160.27,6.37,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,4.4,12,4,28,160.27,8.77,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,4.5,13,1,29,160.27,8.16,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,5.2,14,1,30,160.27,7.56,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,5.6,15,0,30,160.27,5.96,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,5.7,16,1,31,160.27,5.36,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,5.9,17,0,31,160.27,3.75,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-06,1527685,1,Kolkata Knight Riders,Punjab Kings,2.2,18,0,31,160.27,2.15,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-06,1527685,1,Kolkata Knight Riders,Punjab Kings,2.3,19,1,32,160.27,1.55,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-06,1527685,1,Kolkata Knight Riders,Punjab Kings,2.5,20,0,32,160.27,-0.05,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-06,1527685,1,Kolkata Knight Riders,Punjab Kings,2.6,21,1,33,160.27,-0.66,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-06,1527685,1,Kolkata Knight Riders,Punjab Kings,3.1,22,0,33,160.27,-2.26,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-06,1527685,1,Kolkata Knight Riders,Punjab Kings,3.2,23,0,33,160.27,-3.86,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-06,1527685,1,Kolkata Knight Riders,Punjab Kings,3.3,24,5,38,160.27,-0.47,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,1.6,25,1,39,160.27,-1.07,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,2.1,26,0,39,160.27,-2.67,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,2.2,27,0,39,160.27,-4.27,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,2.3,28,0,39,160.27,-5.88,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,2.4,29,4,43,160.27,-3.48,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,2.5,30,0,43,160.27,-5.08,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,2.6,31,1,44,160.27,-5.68,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,3.1,32,0,44,160.27,-7.29,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,3.6,33,0,44,160.27,-8.89,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,3.7,34,0,44,160.27,-10.49,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,5.1,35,0,44,160.27,-12.1,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,5.2,36,0,44,160.27,-13.7,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,5.4,37,4,48,160.27,-11.3,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,5.5,38,6,54,160.27,-6.9,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-09,1527688,1,Kolkata Knight Riders,Lucknow Super Giants,5.6,39,4,58,160.27,-4.51,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-14,1529265,2,Kolkata Knight Riders,Chennai Super Kings,4.3,40,0,58,160.27,-6.11,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-14,1529265,2,Kolkata Knight Riders,Chennai Super Kings,4.4,41,0,58,160.27,-7.71,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-14,1529265,2,Kolkata Knight Riders,Chennai Super Kings,4.5,42,1,59,160.27,-8.31,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-14,1529265,2,Kolkata Knight Riders,Chennai Super Kings,5.2,43,0,59,160.27,-9.92,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-14,1529265,2,Kolkata Knight Riders,Chennai Super Kings,5.3,44,0,59,160.27,-11.52,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-14,1529265,2,Kolkata Knight Riders,Chennai Super Kings,5.4,45,4,63,160.27,-9.12,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-14,1529265,2,Kolkata Knight Riders,Chennai Super Kings,5.5,46,0,63,160.27,-10.73,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-14,1529265,2,Kolkata Knight Riders,Chennai Super Kings,5.6,47,0,63,160.27,-12.33,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-17,1529268,1,Kolkata Knight Riders,Gujarat Titans,0.5,48,0,63,160.27,-13.93,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-17,1529268,1,Kolkata Knight Riders,Gujarat Titans,0.6,49,4,67,160.27,-11.53,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-17,1529268,1,Kolkata Knight Riders,Gujarat Titans,1.5,50,4,71,160.27,-9.14,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-17,1529268,1,Kolkata Knight Riders,Gujarat Titans,1.7,51,0,71,160.27,-10.74,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,0.2,52,0,71,160.27,-12.34,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,0.3,53,0,71,160.27,-13.94,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,0.4,54,0,71,160.27,-15.55,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,0.5,55,0,71,160.27,-17.15,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,0.7,56,4,75,160.27,-14.75,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,1.4,57,1,76,160.27,-15.36,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,2.1,58,1,77,160.27,-15.96,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,2.6,59,0,77,160.27,-17.56,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,3.2,60,0,77,160.27,-19.16,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,3.3,61,1,78,160.27,-19.77,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,4.1,62,1,79,160.27,-20.37,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,4.6,63,0,79,160.27,-21.97,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,4.7,64,1,80,160.27,-22.57,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,5.1,65,0,80,160.27,-24.18,-37.55,Q1 lowest
Powerplay,Angkrish Raghuvanshi,2026-04-19,1529271,2,Kolkata Knight Riders,Rajasthan Royals,5.2,66,1,81,160.27,-24.78,-37.55,Q1 lowest
Powerplay,Axar Patel,2026-04-01,1527678,2,Delhi Capitals,Lucknow Super Giants,4.6,1,0,0,159.17,-1.59,-109.17,
Powerplay,Axar Patel,2026-04-11,1527691,2,Delhi Capitals,Chennai Super Kings,5.3,2,1,1,159.17,-2.18,-109.17,
Powerplay,Ayush Badoni,2026-04-01,1527678,1,Lucknow Super Giants,Delhi Capitals,5.6,1,0,0,159.19,-1.59,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-09,1527688,2,Lucknow Super Giants,Kolkata Knight Riders,4.4,2,0,0,159.19,-3.18,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-09,1527688,2,Lucknow Super Giants,Kolkata Knight Riders,4.5,3,6,6,159.19,1.22,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-09,1527688,2,Lucknow Super Giants,Kolkata Knight Riders,4.6,4,1,7,159.19,0.63,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-09,1527688,2,Lucknow Super Giants,Kolkata Knight Riders,5.1,5,0,7,159.19,-0.96,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-09,1527688,2,Lucknow Super Giants,Kolkata Knight Riders,5.2,6,1,8,159.19,-1.55,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-09,1527688,2,Lucknow Super Giants,Kolkata Knight Riders,5.4,7,4,12,159.19,0.86,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-09,1527688,2,Lucknow Super Giants,Kolkata Knight Riders,5.5,8,0,12,159.19,-0.74,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-09,1527688,2,Lucknow Super Giants,Kolkata Knight Riders,5.6,9,1,13,159.19,-1.33,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-12,1527692,1,Lucknow Super Giants,Gujarat Titans,4.2,10,0,13,159.19,-2.92,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-12,1527692,1,Lucknow Super Giants,Gujarat Titans,4.5,11,0,13,159.19,-4.51,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-12,1527692,1,Lucknow Super Giants,Gujarat Titans,4.7,12,0,13,159.19,-6.1,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-12,1527692,1,Lucknow Super Giants,Gujarat Titans,5.5,13,4,17,159.19,-3.7,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-12,1527692,1,Lucknow Super Giants,Gujarat Titans,5.6,14,1,18,159.19,-4.29,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,0.2,15,0,18,159.19,-5.88,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,0.3,16,0,18,159.19,-7.47,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,0.4,17,0,18,159.19,-9.06,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,0.5,18,1,19,159.19,-9.65,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,1.2,19,1,20,159.19,-10.25,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,2.1,20,4,24,159.19,-7.84,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,2.2,21,0,24,159.19,-9.43,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,2.3,22,3,27,159.19,-8.02,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,3.1,23,0,27,159.19,-9.61,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,3.2,24,6,33,159.19,-5.21,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,3.3,25,4,37,159.19,-2.8,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,3.4,26,1,38,159.19,-3.39,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,4.1,27,1,39,159.19,-3.98,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,4.4,28,4,43,159.19,-1.57,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,4.5,29,4,47,159.19,0.83,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,4.6,30,1,48,159.19,0.24,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,5.1,31,4,52,159.19,2.65,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,5.2,32,1,53,159.19,2.06,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,5.4,33,0,53,159.19,0.47,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,5.5,34,0,53,159.19,-1.13,-7.76,Q2
Powerplay,Ayush Badoni,2026-04-19,1529272,2,Lucknow Super Giants,Punjab Kings,5.6,35,0,53,159.19,-2.72,-7.76,Q2
Powerplay,Ayush Mhatre,2026-03-30,1527676,1,Chennai Super Kings,Rajasthan Royals,3.1,1,0,0,158.37,-1.58,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,2.3,2,0,0,158.37,-3.17,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,2.4,3,0,0,158.37,-4.75,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,2.6,4,0,0,158.37,-6.33,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,2.7,5,0,0,158.37,-7.92,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,3.2,6,4,4,158.37,-5.5,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,3.3,7,4,8,158.37,-3.09,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,3.4,8,4,12,158.37,-0.67,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,3.5,9,2,14,158.37,-0.25,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,3.6,10,0,14,158.37,-1.84,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,4.2,11,0,14,158.37,-3.42,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,4.3,12,6,20,158.37,1.0,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,4.4,13,2,22,158.37,1.41,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,4.5,14,0,22,158.37,-0.17,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,4.6,15,1,23,158.37,-0.76,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,5.1,16,0,23,158.37,-2.34,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,5.3,17,4,27,158.37,0.08,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,5.4,18,1,28,158.37,-0.51,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,5.6,19,0,28,158.37,-2.09,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-03,1527680,1,Chennai Super Kings,Punjab Kings,5.7,20,1,29,158.37,-2.67,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-05,1527684,2,Chennai Super Kings,Royal Challengers Bengaluru,0.6,21,1,30,158.37,-3.26,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-05,1527684,2,Chennai Super Kings,Royal Challengers Bengaluru,1.1,22,0,30,158.37,-4.84,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-05,1527684,2,Chennai Super Kings,Royal Challengers Bengaluru,1.2,23,0,30,158.37,-6.43,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,2.4,24,1,31,158.37,-7.01,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,2.7,25,4,35,158.37,-4.59,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,3.2,26,4,39,158.37,-2.18,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,3.3,27,0,39,158.37,-3.76,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,3.4,28,4,43,158.37,-1.34,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,3.5,29,6,49,158.37,3.07,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,3.6,30,6,55,158.37,7.49,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,4.3,31,0,55,158.37,5.9,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,4.4,32,0,55,158.37,4.32,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,4.5,33,0,55,158.37,2.74,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,4.6,34,1,56,158.37,2.15,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,5.1,35,4,60,158.37,4.57,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,5.2,36,4,64,158.37,6.99,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,5.3,37,4,68,158.37,9.4,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,5.4,38,0,68,158.37,7.82,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,5.5,39,0,68,158.37,6.24,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-14,1529265,1,Chennai Super Kings,Kolkata Knight Riders,5.6,40,0,68,158.37,4.65,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-18,1529270,2,Chennai Super Kings,Sunrisers Hyderabad,1.2,41,0,68,158.37,3.07,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-18,1529270,2,Chennai Super Kings,Sunrisers Hyderabad,1.3,42,0,68,158.37,1.48,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-18,1529270,2,Chennai Super Kings,Sunrisers Hyderabad,1.4,43,0,68,158.37,-0.1,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-18,1529270,2,Chennai Super Kings,Sunrisers Hyderabad,1.5,44,3,71,158.37,1.32,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-18,1529270,2,Chennai Super Kings,Sunrisers Hyderabad,2.1,45,6,77,158.37,5.73,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-18,1529270,2,Chennai Super Kings,Sunrisers Hyderabad,2.2,46,0,77,158.37,4.15,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-18,1529270,2,Chennai Super Kings,Sunrisers Hyderabad,2.3,47,4,81,158.37,6.57,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-18,1529270,2,Chennai Super Kings,Sunrisers Hyderabad,2.6,48,4,85,158.37,8.98,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-18,1529270,2,Chennai Super Kings,Sunrisers Hyderabad,2.7,49,4,89,158.37,11.4,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-18,1529270,2,Chennai Super Kings,Sunrisers Hyderabad,2.8,50,4,93,158.37,13.81,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-18,1529270,2,Chennai Super Kings,Sunrisers Hyderabad,3.5,51,1,94,158.37,13.23,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-18,1529270,2,Chennai Super Kings,Sunrisers Hyderabad,3.8,52,4,98,158.37,15.65,26.53,Q4 highest
Powerplay,Ayush Mhatre,2026-04-18,1529270,2,Chennai Super Kings,Sunrisers Hyderabad,4.5,53,0,98,158.37,14.06,26.53,Q4 highest
Powerplay,Cameron Green,2026-03-29,1527675,1,Kolkata Knight Riders,Mumbai Indians,5.3,1,1,1,159.44,-0.59,-26.11,Q2
Powerplay,Cameron Green,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,5.4,2,1,2,159.44,-1.19,-26.11,Q2
Powerplay,Cameron Green,2026-04-02,1527679,2,Kolkata Knight Riders,Sunrisers Hyderabad,5.8,3,1,3,159.44,-1.78,-26.11,Q2
Powerplay,Cameron Green,2026-04-06,1527685,1,Kolkata Knight Riders,Punjab Kings,1.5,4,4,7,159.44,0.62,-26.11,Q2
Powerplay,Cameron Green,2026-04-06,1527685,1,Kolkata Knight Riders,Punjab Kings,1.6,5,0,7,159.44,-0.97,-26.11,Q2
Powerplay,Cameron Green,2026-04-17,1529268,1,Kolkata Knight Riders,Gujarat Titans,2.4,6,0,7,159.44,-2.57,-26.11,Q2
