season,season_year,match_id,start_date,venue,innings,batting_team,opposition,player,own_15_ball_phase,phase_label,runs,balls,expected_runs,runs_above_expected,innings_runs,strike_rate,expected_sr,runs_above_expected_per_100,player_innings_ball_range
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",1,Mumbai Indians,Gujarat Titans,Tilak Varma,1,1-15,14,15,17.22,-3.22,14,93.33,114.78,-21.45,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",1,Mumbai Indians,Gujarat Titans,Tilak Varma,2,16-30,33,15,21.07,11.93,33,220.0,140.49,79.51,16-30
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",1,Mumbai Indians,Gujarat Titans,Tilak Varma,3,31-45,54,15,26.78,27.22,54,360.0,178.55,181.45,31-45
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Mumbai Indians,Ashok Sharma,1,1-15,1,3,2.31,-1.31,1,33.33,77.04,-43.7,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Mumbai Indians,Glenn Phillips,1,1-15,6,8,8.13,-2.13,6,75.0,101.59,-26.59,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Mumbai Indians,Jos Buttler,1,1-15,5,6,6.15,-1.15,5,83.33,102.45,-19.11,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Mumbai Indians,Kagiso Rabada,1,1-15,12,14,13.13,-1.13,12,85.71,93.77,-8.06,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Mumbai Indians,M Shahrukh Khan,1,1-15,17,13,13.18,3.82,17,130.77,101.36,29.41,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Mumbai Indians,Mohammed Siraj,1,1-15,0,3,2.28,-2.28,0,0.0,76.12,-76.12,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Mumbai Indians,Rahul Tewatia,1,1-15,8,11,11.17,-3.17,8,72.73,101.54,-28.81,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Mumbai Indians,Rashid Khan,1,1-15,4,6,5.45,-1.45,4,66.67,90.81,-24.14,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Mumbai Indians,Sai Sudharsan,1,1-15,0,1,1.03,-1.03,0,0.0,102.82,-102.82,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Mumbai Indians,Shubman Gill,1,1-15,14,13,16.52,-2.52,14,107.69,127.08,-19.39,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Mumbai Indians,Washington Sundar,1,1-15,25,15,17.82,7.18,25,166.67,118.81,47.86,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Mumbai Indians,Washington Sundar,2,16-30,1,2,2.49,-1.49,1,50.0,124.64,-74.64,16-30
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Delhi Capitals,Abhishek Sharma,1,1-15,34,15,21.14,12.86,34,226.67,140.95,85.71,1-15
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Delhi Capitals,Abhishek Sharma,2,16-30,26,15,22.44,3.56,26,173.33,149.6,23.74,16-30
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Delhi Capitals,Abhishek Sharma,3,31-45,32,15,24.79,7.21,32,213.33,165.29,48.04,31-45
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Delhi Capitals,Abhishek Sharma,4,46-60,35,15,27.76,7.24,35,233.33,185.04,48.29,46-60
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Delhi Capitals,Abhishek Sharma,5,61-75,8,8,16.82,-8.82,8,100.0,210.25,-110.25,61-75
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Delhi Capitals,Heinrich Klaasen,1,1-15,37,13,23.52,13.48,37,284.62,180.94,103.68,1-15
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Delhi Capitals,Ishan Kishan,1,1-15,25,13,17.66,7.34,25,192.31,135.87,56.44,1-15
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Delhi Capitals,Travis Head,1,1-15,21,15,21.29,-0.29,21,140.0,141.92,-1.92,1-15
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Delhi Capitals,Travis Head,2,16-30,16,11,15.94,0.06,16,145.45,144.92,0.54,16-30
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Delhi Capitals,Sunrisers Hyderabad,Ashutosh Sharma,1,1-15,14,10,14.97,-0.97,14,140.0,149.74,-9.74,1-15
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Delhi Capitals,Sunrisers Hyderabad,Axar Patel,1,1-15,2,3,4.27,-2.27,2,66.67,142.23,-75.56,1-15
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Delhi Capitals,Sunrisers Hyderabad,David Miller,1,1-15,0,1,1.11,-1.11,0,0.0,111.18,-111.18,1-15
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Delhi Capitals,Sunrisers Hyderabad,KL Rahul,1,1-15,24,15,20.08,3.92,24,160.0,133.84,26.16,1-15
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Delhi Capitals,Sunrisers Hyderabad,KL Rahul,2,16-30,13,8,11.33,1.67,13,162.5,141.58,20.92,16-30
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Delhi Capitals,Sunrisers Hyderabad,Kuldeep Yadav,1,1-15,1,2,2.69,-1.69,1,50.0,134.5,-84.5,1-15
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Delhi Capitals,Sunrisers Hyderabad,Lungi Ngidi,1,1-15,0,1,1.27,-1.27,0,0.0,127.23,-127.23,1-15
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Delhi Capitals,Sunrisers Hyderabad,Nitish Rana,1,1-15,27,15,20.32,6.68,27,180.0,135.47,44.53,1-15
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Delhi Capitals,Sunrisers Hyderabad,Nitish Rana,2,16-30,30,15,21.49,8.51,30,200.0,143.3,56.7,16-30
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Delhi Capitals,Sunrisers Hyderabad,Pathum Nissanka,1,1-15,8,6,7.16,0.84,8,133.33,119.38,13.95,1-15
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Delhi Capitals,Sunrisers Hyderabad,Sameer Rizvi,1,1-15,28,15,20.38,7.62,28,186.67,135.85,50.82,1-15
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Delhi Capitals,Sunrisers Hyderabad,Sameer Rizvi,2,16-30,13,13,23.42,-10.42,13,100.0,180.18,-80.18,16-30
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Delhi Capitals,Sunrisers Hyderabad,Tristan Stubbs,1,1-15,27,15,20.9,6.1,27,180.0,139.35,40.65,1-15
2026,2026,1529274,2026-04-21,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Delhi Capitals,Sunrisers Hyderabad,Tristan Stubbs,2,16-30,0,1,1.71,-1.71,0,0.0,170.74,-170.74,16-30
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Rajasthan Royals,Lucknow Super Giants,Dhruv Jurel,1,1-15,0,1,1.06,-1.06,0,0.0,105.86,-105.86,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Rajasthan Royals,Lucknow Super Giants,Donovan Ferreira,1,1-15,15,15,15.71,-0.71,15,100.0,104.72,-4.72,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Rajasthan Royals,Lucknow Super Giants,Donovan Ferreira,2,16-30,5,4,5.33,-0.33,5,125.0,133.18,-8.18,16-30
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Rajasthan Royals,Lucknow Super Giants,Ravindra Jadeja,1,1-15,14,15,16.41,-2.41,14,93.33,109.43,-16.09,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Rajasthan Royals,Lucknow Super Giants,Ravindra Jadeja,2,16-30,29,14,22.48,6.52,29,207.14,160.54,46.6,16-30
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Rajasthan Royals,Lucknow Super Giants,Riyan Parag,1,1-15,18,15,16.77,1.23,18,120.0,111.82,8.18,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Rajasthan Royals,Lucknow Super Giants,Riyan Parag,2,16-30,2,4,5.06,-3.06,2,50.0,126.55,-76.55,16-30
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Rajasthan Royals,Lucknow Super Giants,Shimron Hetmyer,1,1-15,22,15,16.35,5.65,22,146.67,109.0,37.66,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Rajasthan Royals,Lucknow Super Giants,Shimron Hetmyer,2,16-30,0,3,3.86,-3.86,0,0.0,128.81,-128.81,16-30
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Rajasthan Royals,Lucknow Super Giants,Shubham Dubey,1,1-15,19,11,13.79,5.21,19,172.73,125.36,47.36,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Rajasthan Royals,Lucknow Super Giants,Vaibhav Sooryavanshi,1,1-15,8,11,14.02,-6.02,8,72.73,127.48,-54.75,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Rajasthan Royals,Lucknow Super Giants,Yashasvi Jaiswal,1,1-15,22,12,16.47,5.53,22,183.33,137.23,46.1,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Lucknow Super Giants,Rajasthan Royals,Aiden Markram,1,1-15,0,6,6.33,-6.33,0,0.0,105.57,-105.57,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Lucknow Super Giants,Rajasthan Royals,Ayush Badoni,1,1-15,0,1,1.15,-1.15,0,0.0,115.33,-115.33,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Lucknow Super Giants,Rajasthan Royals,Digvesh Rathi,1,1-15,2,2,1.72,0.28,2,100.0,85.97,14.03,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Lucknow Super Giants,Rajasthan Royals,Himmat Singh,1,1-15,15,15,15.26,-0.26,15,100.0,101.7,-1.7,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Lucknow Super Giants,Rajasthan Royals,Mayank Yadav,1,1-15,5,5,4.71,0.29,5,100.0,94.16,5.84,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Lucknow Super Giants,Rajasthan Royals,Mitchell Marsh,1,1-15,22,15,17.82,4.18,22,146.67,118.8,27.87,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Lucknow Super Giants,Rajasthan Royals,Mitchell Marsh,2,16-30,21,15,17.88,3.12,21,140.0,119.21,20.79,16-30
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Lucknow Super Giants,Rajasthan Royals,Mitchell Marsh,3,31-45,12,11,14.61,-2.61,12,109.09,132.8,-23.71,31-45
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Lucknow Super Giants,Rajasthan Royals,Mohammed Shami,1,1-15,6,4,3.82,2.18,6,150.0,95.52,54.48,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Lucknow Super Giants,Rajasthan Royals,Mohsin Khan,1,1-15,0,3,2.68,-2.68,0,0.0,89.43,-89.43,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Lucknow Super Giants,Rajasthan Royals,Mukul Choudhary,1,1-15,7,3,2.76,4.24,7,233.33,92.06,141.28,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Lucknow Super Giants,Rajasthan Royals,Nicholas Pooran,1,1-15,15,15,15.74,-0.74,15,100.0,104.96,-4.96,1-15
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Lucknow Super Giants,Rajasthan Royals,Nicholas Pooran,2,16-30,7,10,12.03,-5.03,7,70.0,120.34,-50.34,16-30
2026,2026,1529275,2026-04-22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Lucknow Super Giants,Rajasthan Royals,Rishabh Pant,1,1-15,0,3,3.49,-3.49,0,0.0,116.43,-116.43,1-15
